label,text
shame,"Obviously he was not going to speak and Jenna was embarrassed at being caught here , more embarrassed still at the idea of walking haughtily to her room without a word . "
shame,"Friends might be appalled , and employees embarrassed at how little Laura resisted Bernard 's will . "
shame,"Work in pairs , just round the table , do n't be embarrassed with , John , Clare , Phil and Ed . "
shame,"I was shaking with embarrassment that he could talk to me in this way at all , as if he knew me , as if he had the right to question me . "
shame,It is to their obvious embarrassment that they are again together . 
shame,"Her meagre shilling donation was an embarrassment in this wealthy company , but she refused to think of it . "
shame,It was then that I decided to drop a note through Carla 's letterbox rather than cope with the embarrassment of a phone call . 
shame,"The row over the Fayed brothers ' acquisition simmers on , thanks to the Bank of England 's embarrassment over Harrods Bank . "
shame,The extent of their embarrassment over their bonding was illustrated by the fact they 'd held it so privately . 
shame,It was only the second occasion ever in which bankers had been summoned and reflected both the high degree of public outrage and government embarrassment over the spate of recent financial scandals . 
shame,"Nobody doubted him , or failed to recognise his temporary financial embarrassment . "
shame,"In a war fought against a racist regime in Nazi Germany , the existence of widespread discrimination against blacks in the USA was a considerable embarrassment . "
joy,This did the trick : the boys now have a more distant friendship and David is much happier . 
joy,"When Anna left Inspector Aziz , she was much happier . "
joy,"And though , as Lachlan had planned , they had expected the attack in the morning , they were quite happy when their lookouts reported the Macleans ' approach in the early evening . "
joy,"Honestly , I 'm really happy for you ! "
joy,Lesley was totally happy about it . 
joy,"For once in his life , Leopold must have been truly happy : his hopes and prayers for his beloved son seemed at last to have come to fruition . "
joy,"She became happier , more settled . "
joy,"During the day her mother seemed happy at times , baking , trying out fresh recipes , or changing yet again the curtains , or crocheting new chair-backs . "
joy,"They seemed happy about my victory in Germany and most of them expected me to win more races last year . "" "
joy,Never before had Bodmin seen so many faces  and so many happy faces all at one time ! 
joy,""" She looked fondly at Anne ` s bright eyes and happy face . "
joy,"Shelley looked at the happy faces of her companions , and knew they wanted to be alone , however sweet they were being . "
joy,"A small , happy man with a white beard , he always wore the traditional grocers ' apron . "
joy,"Pleasure can be no more than a gourmet 's appreciation for delicacies , whereas a happy person can readily settle for a much simpler diet . "
joy,"Normally such a happy , sunny person , she felt a vague disquiet , as though she was changing without her wanting to . "
joy,Words bubbled in Jay 's mind with an absurdly happy smile . 
joy,"But behind the strained , happy smiles there will lie the awful knowledge that Alex saw the killer -- and was too young to understand what was going on . "
joy,But it was not a happy smile . 
joy,"Henry Tyler would not have described her as a happy woman , but afterward he could not say that she had seemed at all unwell . "
joy,She did not look like a happy woman . 
joy,"All during the night , over and over again , she had found it absurd that she 'd ever considered herself a happy woman . "
joy,"I went swimming , and I was so happy I cried into the sea for three-quarters of an hour . "
joy,"I 'm always happy when I 'm wearing trousers and a jacket that covers my bum ! "" "
joy,"However , in 1878 , deaf education in Greenock faced a crisis because there was no-one able to continue to teach the children , and one parent was not happy about his child being taught in sign language . "
